VideoID,UserID,UserName,VideoName,VideoDescription,FName,LName,TimeDateStamp
556,1166,UserNumber1166learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Kristen,Lopez,6/28/2016
556,826,UserNumber826learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Dan,Garrison,6/28/2016
556,1678,UserNumber1678learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Amy,Trobaugh,6/28/2016
564,1166,UserNumber1166learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Kristen,Lopez,6/28/2016
556,1166,UserNumber1166learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Kristen,Lopez,6/28/2016
564,1166,UserNumber1166learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Kristen,Lopez,6/28/2016
556,1166,UserNumber1166learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Kristen,Lopez,6/28/2016
558,1678,UserNumber1678learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Amy,Trobaugh,6/28/2016
582,1678,UserNumber1678learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Amy,Trobaugh,6/28/2016
556,463,UserNumber463learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Daniel,Bowman,6/28/2016
564,1166,UserNumber1166learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Kristen,Lopez,6/28/2016
562,1166,UserNumber1166learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Kristen,Lopez,6/28/2016
559,1166,UserNumber1166learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Kristen,Lopez,6/28/2016
565,463,UserNumber463learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Daniel,Bowman,6/28/2016
569,463,UserNumber463learning,Using Sweep and Other Rules in the Browser,Learn how to use the sweep feature and rules in the browser,Daniel,Bowman,6/28/2016
556,463,UserNumber463learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Daniel,Bowman,6/28/2016
563,463,UserNumber463learning,On the Go Techniques,"Learn about managing your categories, how to flag email and then search and filter",Daniel,Bowman,6/28/2016
556,539,UserNumber539learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Henry,Calderon,6/29/2016
556,1616,UserNumber1616learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Brandon,Sultzbach,6/29/2016
556,1493,UserNumber1493learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Carrie,Rose,6/29/2016
556,569,UserNumber569learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Christie,Cason,6/29/2016
564,1493,UserNumber1493learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Carrie,Rose,6/29/2016
582,1493,UserNumber1493learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Carrie,Rose,6/29/2016
556,1485,UserNumber1485learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Roy,Robinson,6/29/2016
556,1485,UserNumber1485learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Roy,Robinson,6/29/2016
556,1318,UserNumber1318learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,David,Neal,6/29/2016
556,1318,UserNumber1318learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,David,Neal,6/29/2016
556,1318,UserNumber1318learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,David,Neal,6/29/2016
595,1318,UserNumber1318learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",David,Neal,6/29/2016
556,1318,UserNumber1318learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,David,Neal,6/29/2016
556,1318,UserNumber1318learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,David,Neal,6/29/2016
556,344,UserNumber344learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Maegan,Adams,6/29/2016
582,1535,UserNumber1535learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Cornell,Scott,6/29/2016
556,344,UserNumber344learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Maegan,Adams,6/29/2016
568,1535,UserNumber1535learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Cornell,Scott,6/29/2016
556,344,UserNumber344learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Maegan,Adams,6/29/2016
556,1616,UserNumber1616learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Brandon,Sultzbach,6/29/2016
564,1616,UserNumber1616learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Brandon,Sultzbach,6/29/2016
556,1318,UserNumber1318learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,David,Neal,6/29/2016
562,1616,UserNumber1616learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Brandon,Sultzbach,6/29/2016
